,LandValue,BuildValue,TotalValue,SchoolDist,CityName,YearBuilt,SqMeters,LandUse,avgAge,density,buildCover,pvmnt,treecover,parkDist,water
754,205700.0,327100.0,532800.0,0621,NORTH OAKS,1975,57202.99,Res 1 unit,61.1,1154.5279338885591,3,522,152,289.55828857421875,0
755,88000.0,270000.0,358000.0,279,PLYMOUTH,2004,29063.99811002,CONDOMINIUM,34.7,3498.303094398041,306,409,152,253.2113800048828,8
756,95400.0,304400.0,399800.0,272,EDEN PRAIRIE,2001,2728.00047667,TOWNHOUSE,46.6,3644.9765514545943,0,0,0,106.32026672363281,0
757,15500.0,298700.0,314200.0,0625,ST PAUL,1900,8468.06,Res 1 unit,21.4,13287.111900070287,11,10,164,196.54006958007812,13
758,59300.0,182200.0,241500.0,001,MINNEAPOLIS,1904,5078.63561533,RESIDENTIAL,38.2,8177.481050306125,0,0,0,394.4058837890625,0
759,64900.0,121500.0,186400.0,271,BLOOMINGTON,1973,195583.20268887,CONDOMINIUM,42.9,5660.659090040965,0,0,0,353.6438903808594,0
760,50000.0,166400.0,216400.0,0621,SHOREVIEW,1972,2726.86,Res 1 unit,39.9,3952.331353401679,42,168,174,126.0,0
761,121300.0,293300.0,414600.0,279,MAPLE GROVE,1960,92574.22506104,RESIDENTIAL,38.2,1968.1062507145402,70,139,481,505.0346374511719,0
762,69700.0,283800.0,353500.0,001,MINNEAPOLIS,1939,7978.86850923,RESIDENTIAL,40.6,5896.1367792879,64,111,545,240.9730224609375,0
763,116800.0,382400.0,499200.0,0625,ST PAUL,1928,7501.03,Res 1 unit,26.1,12070.943847223021,44,235,317,201.24612426757812,34
764,32000.0,173000.0,205000.0,001,MINNEAPOLIS,1925,5082.07816236,RESIDENTIAL,35.8,5639.429830789576,1,1,17,446.5870361328125,3
766,92000.0,274000.0,366000.0,011,CHAMPLIN,1999,9796.9636839,RESIDENTIAL,41.2,1990.1847768466178,212,378,85,24.0,9
767,60000.0,161700.0,221700.0,0625,ST PAUL,1949,6398.96,Res 1 unit,53.8,5751.423837146355,96,146,451,304.64404296875,0
768,55000.0,165700.0,220700.0,276,MINNETONKA,1980,5223.64702385,TOWNHOUSE,50.9,1733.6308612328073,5,273,214,171.60418701171875,2
769,191000.0,321000.0,512000.0,001,MINNEAPOLIS,1905,5647.81481205,RESIDENTIAL,46.0,5713.823675079922,51,106,477,123.10970306396484,0
770,12600.0,185500.0,198100.0,0625,ST PAUL,1926,5240.27,Res 1 unit,28.3,12348.53632644566,94,135,393,310.43841552734375,3
771,137800.0,306600.0,444400.0,272,EDEN PRAIRIE,1988,16385.70459983,RESIDENTIAL,48.3,2589.9801497413646,0,71,33,90.0,0
772,69000.0,165000.0,234000.0,011,CHAMPLIN,1988,9252.08892925,RESIDENTIAL,35.2,3227.590203504566,0,315,168,123.10970306396484,25
773,55000.0,150400.0,205400.0,281,BROOKLYN PARK,1953,21309.75694432,RESIDENTIAL,27.4,6180.176035900992,110,189,388,138.0,0
774,31200.0,307800.0,339000.0,001,MINNEAPOLIS,1909,5092.95502765,RESIDENTIAL,41.5,8913.97303550012,0,0,0,794.2921142578125,0
775,57500.0,305500.0,363000.0,001,MINNEAPOLIS,1913,6839.60189628,RESIDENTIAL,34.4,8597.340259231376,70,55,623,338.61480712890625,0
776,156000.0,325400.0,481400.0,272,EDEN PRAIRIE,1987,13893.51207824,RESIDENTIAL,47.5,1859.8216007045598,0,4,180,153.3231964111328,0
777,110800.0,149900.0,260700.0,272,EDEN PRAIRIE,1990,9553.6345078,RESIDENTIAL,50.7,4989.5007045452185,0,33,223,228.07894897460938,2
778,50000.0,154000.0,204000.0,281,PLYMOUTH,2007,23313.66311028,CONDOMINIUM,48.2,2133.8704271311167,145,243,293,420.0,17
779,103700.0,226300.0,330000.0,001,MINNEAPOLIS,1959,6385.53960712,RESIDENTIAL,40.5,6835.286378504036,96,162,321,42.0,20
780,184000.0,315700.0,499700.0,270,MINNETONKA,1978,20772.06212109,RESIDENTIAL,42.5,2161.2240954867716,72,91,251,109.4897232055664,334
781,80700.0,366000.0,446700.0,279,MAPLE GROVE,2000,12608.91113651,RESIDENTIAL,53.0,1800.413221088738,112,692,47,404.1435241699219,0
782,31500.0,193800.0,225300.0,0625,ST PAUL,1923,3280.07,Res 1 unit,32.6,7314.102489468865,106,237,395,745.9571533203125,0
783,92400.0,218500.0,310900.0,0625,ST PAUL,1925,5601.82,Res 1 unit,54.5,3571.3729897675307,21,121,376,310.43841552734375,62
784,13700.0,403800.0,417500.0,001,MINNEAPOLIS,2006,62475.80673291,CONDOMINIUM,39.7,22976.757566994347,4,317,177,323.6108703613281,31
785,110000.0,568100.0,678100.0,270,MINNETONKA,2005,18900.16003208,CONDOMINIUM,43.7,1510.7761321149662,76,113,168,270.0,198
786,116900.0,228600.0,345500.0,0625,ST PAUL,1974,7501.03,Res 1 unit,35.6,6108.808611042748,0,25,519,656.9383544921875,45
787,155000.0,229000.0,384000.0,270,GOLDEN VALLEY,1960,12857.01651623,RESIDENTIAL,51.9,1093.5699785066856,68,208,299,66.0,0
788,65800.0,125900.0,191700.0,272,EDEN PRAIRIE,1973,2181.19056124,TOWNHOUSE,36.3,2381.836743461751,0,1,170,331.36083984375,0
789,105000.0,154000.0,259000.0,280,RICHFIELD,1960,6683.19968887,RESIDENTIAL,30.8,7863.492307131634,0,0,0,141.22323608398438,0
790,40000.0,164000.0,204000.0,279,BROOKLYN PARK,2014,1800.01996494,TOWNHOUSE,37.8,2544.562393073167,67,527,57,396.0,0
791,67700.0,180200.0,247900.0,272,EDEN PRAIRIE,1980,8137.17530403,RESIDENTIAL-ZERO LOT LINE,38.9,2637.7765704509557,10,33,63,30.5941162109375,7
792,85000.0,120700.0,205700.0,0623,ROSEVILLE,1934,18905.04,Res 1 unit,42.6,2914.048993597183,80,65,593,228.4731903076172,0
793,140000.0,271000.0,411000.0,284,PLYMOUTH,1992,18553.61990315,RESIDENTIAL,45.0,3311.1670614296477,68,183,385,250.35174560546875,12
794,204000.0,524000.0,728000.0,879,INDEPENDENCE,2000,392657.12806188,RESIDENTIAL,44.6,150.63444296668172,5,19,661,84.2140121459961,0
795,85700.0,206300.0,292000.0,001,MINNEAPOLIS,1947,6922.95347372,RESIDENTIAL,35.8,7197.563687398473,1,0,79,336.0,15
796,118200.0,140900.0,259100.0,271,BLOOMINGTON,1965,12346.95565934,RESIDENTIAL,39.4,4334.884027150404,0,0,0,263.4539794921875,0
797,56200.0,187600.0,243800.0,279,MAPLE GROVE,1980,12450.00237414,RESIDENTIAL,34.4,5684.359704057759,68,104,566,126.14277648925781,0
798,11300.0,142200.0,153500.0,001,MINNEAPOLIS,1986,111595.49483186,CONDOMINIUM,36.4,18388.467387070086,123,203,325,279.1128845214844,0
799,17700.0,119800.0,137500.0,001,MINNEAPOLIS,1960,19532.93884343,CONDOMINIUM,35.8,10121.186055936298,29,505,182,321.9937744140625,0
800,103000.0,282000.0,385000.0,279,PLYMOUTH,1993,29618.91434033,RESIDENTIAL,36.7,3030.492353575337,102,187,368,78.0,0
801,393700.0,361200.0,754900.0,276,MINNETONKA,1966,122599.83412609,RESIDENTIAL,48.2,1003.2572031752591,57,107,496,140.45639038085938,15
802,130700.0,398900.0,529600.0,0621,VADNAIS HEIGHTS,1993,15259.07,Res 1 unit,43.7,2594.020923980135,108,679,60,123.69316864013672,0
803,55000.0,190900.0,245900.0,279,BROOKLYN PARK,1956,15825.32583063,RESIDENTIAL,31.4,3484.5169868117737,89,182,411,192.84188842773438,0
804,79000.0,288000.0,367000.0,011,CHAMPLIN,1998,17007.96076764,RESIDENTIAL,49.0,2697.0559051664804,177,402,105,123.69316864013672,1
805,3000.0,11200.0,14200.0,0625,ST PAUL,,22041.36,Res 1 unit,36.3,15869.715555954912,111,252,347,81.60882568359375,0
806,62000.0,140000.0,202000.0,279,BROOKLYN CENTER,1959,9533.05459932,RESIDENTIAL,26.6,6845.753284014815,0,1,74,365.40936279296875,777
807,142000.0,335000.0,477000.0,278,LONG LAKE,1984,26910.69563782,RESIDENTIAL,46.3,3150.912863375355,0,81,539,375.89892578125,0
808,500.0,2600.0,3100.0,0625,ST PAUL,,174.24,Res 1 unit,31.8,6856.208473485729,9,5,422,54.0,402
809,120200.0,33900.0,154100.0,0624,WHITE BEAR LAKE,1889,10497.96,Res 1 unit,52.0,3428.5504367410917,199,455,100,402.49224853515625,0
810,68000.0,232100.0,300100.0,279,BROOKLYN PARK,1987,15173.27716934,RESIDENTIAL,40.0,3715.0856756935473,171,149,367,216.0,0
811,156100.0,190000.0,346100.0,272,EDEN PRAIRIE,1981,13058.84761902,RESIDENTIAL,46.6,2191.474214720569,7,77,95,234.0,0
812,36800.0,190200.0,227000.0,001,MINNEAPOLIS,1953,6938.43542397,RESIDENTIAL,36.3,2296.6646887470356,313,480,41,644.6859741210938,0
813,16600.0,161900.0,178500.0,001,MINNEAPOLIS,1939,19927.11127612,RESIDENTIAL,29.6,9380.823521057295,137,276,321,293.0187683105469,0
814,91400.0,272900.0,364300.0,0624,WHITE BEAR TOWN,1992,15929.89,Res 1 unit,48.0,2300.261329223466,101,204,410,88.58893585205078,0
815,25000.0,248000.0,273000.0,001,MINNEAPOLIS,2004,7130.31343263,RESIDENTIAL-TWO UNIT,31.0,12642.49541559521,0,0,0,48.0,0
816,8200.0,102300.0,110500.0,001,MINNEAPOLIS,1978,6743.47752516,RESIDENTIAL,23.0,11673.661746920512,137,548,79,228.0,0
817,236000.0,478500.0,714500.0,001,MINNEAPOLIS,1900,6752.16963326,RESIDENTIAL,42.3,9005.591736918743,62,377,180,378.0,0
818,40000.0,336000.0,376000.0,011,DAYTON,2018,24600.86820192,RESIDENTIAL,36.6,205.7765807469572,73,216,289,318.0,22
819,58000.0,166700.0,224700.0,279,BROOKLYN PARK,1975,8999.94053661,RESIDENTIAL,32.0,4331.267994282236,51,157,418,426.675537109375,0
820,82000.0,132000.0,214000.0,281,CRYSTAL,1955,10510.34184515,RESIDENTIAL,41.5,4471.787045165716,48,130,405,439.47698974609375,0
821,57000.0,170900.0,227900.0,0625,ST PAUL,1942,6899.9,Res 1 unit,53.8,5751.423837146355,123,132,479,394.81640625,0
822,162200.0,261600.0,423800.0,272,EDEN PRAIRIE,1985,18704.35005389,RESIDENTIAL,46.6,2191.474214720569,3,41,108,51.26402282714844,0
823,151400.0,185200.0,336600.0,283,ST. LOUIS PARK,1947,9999.18508456,RESIDENTIAL,36.6,2534.0125045607306,102,297,222,240.0,38
824,153300.0,177900.0,331200.0,283,ST. LOUIS PARK,1925,10362.07927961,RESIDENTIAL,32.4,3972.5949244428643,92,315,274,55.31726837158203,0
825,113500.0,134600.0,248100.0,271,BLOOMINGTON,1951,16274.82547483,RESIDENTIAL,40.7,3994.4187065805213,0,0,0,186.0,0
826,35000.0,329000.0,364000.0,728,ROGERS,1995,18093.62533614,RESIDENTIAL,40.3,684.3627889748202,0,0,0,132.0,0
827,210000.0,460200.0,670200.0,0621,NORTH OAKS,2017,14000.18,Res 1 unit,55.1,608.3745108047995,0,0,0,204.0,0
828,217200.0,167700.0,384900.0,271,BLOOMINGTON,1956,29527.16055564,RESIDENTIAL,46.8,3674.2326550947646,0,0,0,138.0,0
829,221300.0,87200.0,308500.0,0625,ST PAUL,1925,8315.6,Res 1 unit,33.4,10149.831170993944,56,91,472,565.4661865234375,0
830,1000.0,100200.0,101200.0,0625,ST PAUL,1983,,Res 1 unit,37.6,24431.855574634123,28,143,251,313.43896484375,7
831,8500.0,120100.0,128600.0,0625,ST PAUL,1905,4560.73,Res 1 unit,24.5,12595.612092055926,109,174,359,229.96522521972656,22
832,58000.0,169900.0,227900.0,279,BROOKLYN PARK,1983,9758.20743943,RESIDENTIAL,48.0,4192.135066655824,0,56,497,303.637939453125,0
833,165300.0,181900.0,347200.0,0625,ST PAUL,1931,6198.59,Res 1 unit,40.3,5441.278378074761,50,40,251,246.0,75
834,59000.0,136000.0,195000.0,278,LONG LAKE,1980,7311.7940196,RESIDENTIAL,46.3,3150.912863375355,0,107,215,110.63453674316406,39
835,49000.0,100000.0,149000.0,277,MOUND,1918,7985.90809084,RESIDENTIAL,31.8,5492.261865862057,6,26,42,135.3661651611328,0
836,50000.0,127700.0,177700.0,0621,SHOREVIEW,1979,4534.6,Res 1 unit,39.9,3952.331353401679,33,166,257,338.61480712890625,0
837,77000.0,119000.0,196000.0,281,ROBBINSDALE,1952,5119.55006671,RESIDENTIAL,34.2,6178.521833055769,46,413,171,116.49893188476562,82
838,29900.0,330100.0,360000.0,001,MINNEAPOLIS,2001,14433.08111311,CONDOMINIUM,34.1,13313.627830533704,0,0,0,246.07315063476562,0
839,10800.0,137200.0,148000.0,0625,ST PAUL,1926,5488.56,Res 1 unit,20.5,7481.87754817844,58,80,499,87.36132049560547,0
840,72900.0,267200.0,340100.0,0622,MAPLEWOOD,1990,13573.3,Res 1 unit,39.7,2405.195160772508,89,250,200,36.0,93
841,131400.0,166200.0,297600.0,283,ST. LOUIS PARK,1910,7150.00103308,RESIDENTIAL,36.6,2534.0125045607306,125,340,160,220.61732482910156,37
842,70000.0,133000.0,203000.0,281,CRYSTAL,1959,11243.8589521,RESIDENTIAL,39.8,1594.2084830361878,5,303,199,274.758056640625,106
843,112600.0,139100.0,251700.0,271,BLOOMINGTON,1970,11038.24152387,RESIDENTIAL,50.1,3374.9890520438153,0,0,0,206.194091796875,0
844,50000.0,145000.0,195000.0,0621,MOUNDS VIEW,1990,,Res 1 unit,30.7,5170.6946045115255,161,237,342,119.54914855957031,0
845,31900.0,147200.0,179100.0,0625,ST PAUL,1952,7379.06,Res 1 unit,34.2,6592.779162245255,10,29,467,192.0,0
846,42000.0,104000.0,146000.0,281,PLYMOUTH,1989,90151.27954996,CONDOMINIUM,42.7,2444.290171667798,9,226,140,240.0,5
847,45000.0,152200.0,197200.0,270,MINNETONKA,1989,257849.12536838,CONDOMINIUM,38.8,1287.4860356045863,0,44,597,161.554931640625,0
848,35000.0,331200.0,366200.0,279,MAPLE GROVE,1996,11319.92903744,RESIDENTIAL,53.0,1800.413221088738,76,190,351,418.6693115234375,2
849,134100.0,474400.0,608500.0,001,MINNEAPOLIS,1907,5142.11664259,RESIDENTIAL,33.5,12509.691046222111,61,168,294,276.0,0
850,34300.0,208700.0,243000.0,001,MINNEAPOLIS,1946,5119.36600332,RESIDENTIAL,38.3,6389.621682651564,0,0,0,186.0,0
851,184000.0,168800.0,352800.0,276,MINNETONKA,1958,15001.92477296,RESIDENTIAL,41.3,3576.451194042556,108,440,86,382.7322998046875,38
852,32900.0,179500.0,212400.0,271,BLOOMINGTON,1974,1679.99938903,TOWNHOUSE,47.3,2930.8144406754172,0,0,0,492.0,0
853,184000.0,232800.0,416800.0,276,MINNETONKA,1958,17000.61771372,RESIDENTIAL,39.3,3368.203000948911,35,52,275,314.12738037109375,10
854,72000.0,168000.0,240000.0,281,NEW HOPE,1968,10020.81365459,RESIDENTIAL,29.1,5359.2616734302765,108,132,461,18.0,0
855,164300.0,401600.0,565900.0,0621,ARDEN HILLS,2009,34098.77,Res 1 unit,68.9,2378.678108366081,158,386,145,129.52218627929688,0
856,58300.0,218200.0,276500.0,001,MINNEAPOLIS,1937,6338.80005462,RESIDENTIAL,36.7,6043.535831332391,0,0,0,78.0,0
857,515000.0,1020000.0,1535000.0,276,DEEPHAVEN,1936,57133.03519228,RESIDENTIAL,53.3,744.8511931296531,0,165,117,268.6633605957031,22
858,75800.0,246200.0,322000.0,001,MINNEAPOLIS,1953,8283.7064595,RESIDENTIAL,32.4,11217.3996550529,0,0,0,442.5788269042969,0
859,194000.0,201500.0,395500.0,270,MINNETONKA,1968,22160.21924761,RESIDENTIAL,47.2,1564.5195674046763,76,95,334,407.47021484375,85
860,204200.0,434600.0,638800.0,273,EDINA,1951,6397.45158448,RESIDENTIAL,34.3,6467.199834202428,113,229,113,271.0645751953125,20
861,91000.0,268500.0,359500.0,279,MAPLE GROVE,1985,20733.65154183,RESIDENTIAL,58.6,2243.2215418984847,67,121,528,102.0,0
862,78900.0,198600.0,277500.0,0621,MOUNDS VIEW,1939,25482.6,Res 1 unit,42.7,3198.076195159147,155,251,303,686.8624267578125,0
863,37800.0,189700.0,227500.0,001,MINNEAPOLIS,1910,5292.05008456,RESIDENTIAL,23.9,3195.483443550609,0,0,0,354.0,0
864,64200.0,277300.0,341500.0,0622,MAPLEWOOD,1986,11804.76,Res 1 unit,43.7,2039.6913133726623,117,156,326,24.0,37
865,95800.0,139200.0,235000.0,283,ST. LOUIS PARK,1955,7319.683229,RESIDENTIAL,35.6,4045.126472126698,52,196,435,186.0,0
866,88000.0,302000.0,390000.0,011,DAYTON,1990,108960.82468166,RESIDENTIAL,36.6,205.7765807469572,86,290,284,78.0,7
867,124400.0,150300.0,274700.0,271,BLOOMINGTON,1962,10997.61910652,RESIDENTIAL,33.4,5540.599697200823,0,0,0,240.67405700683594,0
868,346600.0,441700.0,788300.0,0282,ST ANTHONY,1951,74740.25,Res 1 unit,42.0,4015.288937693233,248,480,110,114.0,0
869,30500.0,174000.0,204500.0,001,MINNEAPOLIS,1910,6080.76734345,RESIDENTIAL-TWO UNIT,30.5,7445.8430473672715,105,670,78,309.6837158203125,0
870,132000.0,380000.0,512000.0,284,PLYMOUTH,2017,10265.97858876,RESIDENTIAL,35.7,1707.2033277099677,35,226,434,277.43109130859375,53
871,85600.0,173000.0,258600.0,0624,WHITE BEAR TOWN,1979,16801.09,Res 1 unit,40.8,3185.171523853622,0,103,229,348.82659912109375,2
872,17500.0,355500.0,373000.0,001,MINNEAPOLIS,2013,95367.97766255,CONDOMINIUM,34.1,7784.583487569046,0,0,0,114.62983703613281,0
873,62000.0,144000.0,206000.0,279,BROOKLYN CENTER,1980,10603.00448915,RESIDENTIAL,26.6,6845.753284014815,0,18,486,402.49224853515625,194
874,97000.0,349000.0,446000.0,011,CHAMPLIN,2002,22327.88075657,RESIDENTIAL,41.2,1990.1847768466178,56,249,415,96.0,8
875,77000.0,152000.0,229000.0,011,CHAMPLIN,1967,14306.39312944,RESIDENTIAL,39.8,4581.058424997383,261,411,136,446.78857421875,0
876,4200.0,130300.0,134500.0,001,MINNEAPOLIS,2015,25641.47296309,COOPERATIVE HOUSING,21.2,42088.73779032022,0,0,0,584.71533203125,0
877,22700.0,224800.0,247500.0,001,MINNEAPOLIS,1900,7200.53505828,RESIDENTIAL,23.2,21121.30049278326,0,0,0,51.26402282714844,0
878,69000.0,135000.0,204000.0,281,BROOKLYN CENTER,1955,10298.80953637,RESIDENTIAL,31.2,5550.022948196611,74,110,507,259.04437255859375,11
879,184000.0,146500.0,330500.0,276,MINNETONKA,1979,21313.79983281,RESIDENTIAL,48.3,1973.333961863146,129,149,377,323.10986328125,39
880,22000.0,152000.0,174000.0,279,BROOKLYN CENTER,1984,3864.18866751,TOWNHOUSE,31.5,6659.899991497367,73,473,236,150.0,0
881,27600.0,111900.0,139500.0,001,MINNEAPOLIS,1900,6245.22226414,RESIDENTIAL,30.6,11314.304306312457,0,0,0,180.0,0
882,79000.0,161000.0,240000.0,281,BROOKLYN CENTER,1961,9289.81825015,RESIDENTIAL-TWO UNIT,37.8,983.166356794557,0,115,91,100.57832336425781,202
883,341000.0,131200.0,472200.0,273,EDINA,1939,8982.77062958,RESIDENTIAL,39.4,5109.586242046882,92,612,76,176.5672607421875,0
884,194000.0,390100.0,584100.0,276,MINNETONKA,1985,23588.29344437,RESIDENTIAL,42.5,1261.4339201426747,72,94,461,168.0,2
885,9100.0,369400.0,378500.0,001,MINNEAPOLIS,1976,704.84124364,TOWNHOUSE,35.8,10121.186055936298,37,484,211,400.38482666015625,0
886,128000.0,393000.0,521000.0,284,PLYMOUTH,2012,7905.60929511,RESIDENTIAL,35.7,1707.2033277099677,65,242,407,106.15084075927734,0
887,14800.0,212600.0,227400.0,0625,ST PAUL,1964,6599.34,Res 1 unit,28.4,8178.006586811201,8,91,478,283.2101745605469,6
888,50000.0,136200.0,186200.0,0621,SHOREVIEW,1972,2700.72,Res 1 unit,39.9,3952.331353401679,93,258,136,138.0,0
889,62900.0,174600.0,237500.0,279,MAPLE GROVE,1985,10679.21908199,RESIDENTIAL,33.6,3606.1692323030793,52,168,445,96.7470932006836,7
890,104800.0,300200.0,405000.0,001,MINNEAPOLIS,1914,5810.55050898,RESIDENTIAL,32.0,10520.158967019082,0,0,0,218.15591430664062,0
891,10000.0,77000.0,87000.0,270,HOPKINS,1970,1490251.45093926,CONDOMINIUM,46.5,4417.666491629319,87,254,286,140.0714111328125,0
892,140400.0,183100.0,323500.0,0625,ST PAUL,1913,6011.28,Res 1 unit,38.7,7690.880300660797,63,168,439,492.0,0
893,136100.0,250700.0,386800.0,272,EDEN PRAIRIE,1992,15500.72983299,RESIDENTIAL,42.1,2816.6947849834187,0,0,8,24.738632202148438,0
894,15500.0,125000.0,140500.0,001,MINNEAPOLIS,1950,5378.10545312,RESIDENTIAL,35.0,1860.4723341397355,41,144,227,227.1299285888672,104
895,88300.0,207000.0,295300.0,279,MAPLE GROVE,1985,12873.00184815,RESIDENTIAL,52.1,2668.2415399775336,39,35,752,144.0,10
896,128600.0,176600.0,305200.0,271,BLOOMINGTON,1959,14999.99942707,RESIDENTIAL,46.8,4098.744344574915,0,0,0,314.8142395019531,0
897,208600.0,296600.0,505200.0,283,ST. LOUIS PARK,1954,22398.6138094,RESIDENTIAL,37.4,3778.3156880506053,28,145,128,131.72698974609375,80
898,50400.0,230100.0,280500.0,001,MINNEAPOLIS,1950,6750.33260906,RESIDENTIAL,21.8,2472.2098001812033,11,92,489,586.0375366210938,4
899,47000.0,159400.0,206400.0,0622,NORTH ST PAUL,1957,6695.17,Res 1 unit,38.2,5280.023066107716,194,425,143,151.07614135742188,0
900,144600.0,305400.0,450000.0,272,EDEN PRAIRIE,2000,10200.0057469,RESIDENTIAL,41.7,1805.646665147269,0,0,0,450.9989013671875,900
901,118000.0,264000.0,382000.0,284,PLYMOUTH,1997,5525.63469999,TOWNHOUSE,50.2,2867.4902544614383,63,157,354,318.0,103
902,27400.0,196600.0,224000.0,279,MAPLE GROVE,2003,24882.47775847,CONDOMINIUM,36.1,2902.7779202167676,15,25,91,540.0,739
903,123200.0,211800.0,335000.0,001,MINNEAPOLIS,1923,6377.50698526,RESIDENTIAL,34.1,6917.806099756225,111,208,232,138.0,0
904,77700.0,166000.0,243700.0,0624,WHITE BEAR LAKE,1970,10062.36,Res 1 unit,45.2,4866.775404814688,111,152,393,132.0,32
905,6400.0,185300.0,191700.0,0622,MAPLEWOOD,2000,,Res 1 unit,46.5,1004.6250576647877,89,196,457,510.0,0
906,46100.0,230900.0,277000.0,001,MINNEAPOLIS,1926,5030.10279454,RESIDENTIAL,40.4,12360.488376301231,68,146,346,292.95733642578125,0
907,38000.0,213500.0,251500.0,001,MINNEAPOLIS,1947,5116.4198872,RESIDENTIAL,38.3,6389.621682651564,0,0,0,294.2447814941406,0
908,119000.0,552600.0,671600.0,0623,ROSEVILLE,2013,115695360.0,Res 1 unit,42.5,4682.88699937825,86,209,365,186.09674072265625,0
909,190700.0,361300.0,552000.0,001,MINNEAPOLIS,1931,6276.85296642,RESIDENTIAL,62.1,3839.694818947461,4,47,42,290.24127197265625,22
910,6000.0,200000.0,206000.0,001,MINNEAPOLIS,1915,2826.97377871,RESIDENTIAL,26.7,10599.165000123648,0,0,0,461.80517578125,0
911,80000.0,318600.0,398600.0,0623,ROSEVILLE,1986,11839.61,Res 1 unit,53.2,2671.8921335167233,72,111,546,102.0,2
912,45000.0,250000.0,295000.0,728,ROGERS,1998,15190.43207325,RESIDENTIAL,40.3,684.3627889748202,0,0,0,78.0,0
913,21100.0,408400.0,429500.0,001,MINNEAPOLIS,2015,5185.55794605,RESIDENTIAL,35.4,10476.941399608271,104,152,236,51.61395263671875,0
914,44600.0,242400.0,287000.0,001,MINNEAPOLIS,1923,5102.12754109,RESIDENTIAL,46.3,4547.156780029805,0,0,0,592.3005981445312,0
915,363000.0,426500.0,789500.0,001,MINNEAPOLIS,1910,6499.82225932,RESIDENTIAL,44.5,2305.679238553358,8,428,115,165.08180236816406,0
916,50000.0,193000.0,243000.0,728,ROGERS,1972,68855.04453919,RESIDENTIAL,40.3,684.3627889748202,0,0,0,84.0,0
917,102000.0,153000.0,255000.0,280,RICHFIELD,1941,10122.10771862,RESIDENTIAL,46.6,2920.778307422595,0,0,0,192.3746337890625,0
918,90000.0,270000.0,360000.0,278,LONG LAKE,1987,14238.68566466,RESIDENTIAL,46.3,3150.912863375355,2,159,363,209.9142608642578,0
919,59300.0,183800.0,243100.0,279,MAPLE GROVE,1975,11698.82550043,RESIDENTIAL,34.6,539.8380800306749,17,102,573,198.0,0
920,30600.0,175900.0,206500.0,0625,ST PAUL,1890,5000.69,Res 1 unit,36.1,5703.516013837445,0,0,75,534.0,0
921,154400.0,293800.0,448200.0,272,EDEN PRAIRIE,1983,19543.26664252,RESIDENTIAL,39.7,2529.2455969039424,1,11,221,94.86833190917969,20
922,83400.0,450500.0,533900.0,279,MAPLE GROVE,1997,17249.62647383,RESIDENTIAL,38.2,1968.1062507145402,54,100,571,144.0,5
923,191000.0,289000.0,480000.0,281,GOLDEN VALLEY,1959,12507.02971121,RESIDENTIAL,60.0,1911.3576291070542,164,584,78,18.0,0
924,7600.0,208900.0,216500.0,001,MINNEAPOLIS,1989,69442.98481615,CONDOMINIUM,33.7,19088.413578346404,0,0,0,37.94733428955078,0
925,84100.0,472800.0,556900.0,283,ST. LOUIS PARK,2012,5061.58677134,RESIDENTIAL,35.2,2057.7040997092417,11,269,0,68.4105224609375,0
926,64500.0,296800.0,361300.0,0622,NORTH ST PAUL,1988,12371.04,Res 1 unit,38.4,4665.863817270359,84,489,57,204.0,116
927,107000.0,106000.0,213000.0,280,RICHFIELD,1947,6389.67025155,RESIDENTIAL,40.7,6513.60253072947,0,0,0,393.30902099609375,0
928,102300.0,124900.0,227200.0,283,ST. LOUIS PARK,1951,6470.64009683,RESIDENTIAL,55.5,5871.371150389924,0,39,77,61.773780822753906,0
929,74000.0,171000.0,245000.0,281,CRYSTAL,1964,9438.74147939,RESIDENTIAL,39.9,3635.4792581988263,124,250,337,36.0,0
930,27500.0,171000.0,198500.0,001,MINNEAPOLIS,1903,5458.55140785,RESIDENTIAL-TWO UNIT,31.0,22108.192253805908,0,0,0,93.91485595703125,0
931,7000.0,77500.0,84500.0,001,MINNEAPOLIS,1965,158823.72833059,CONDOMINIUM,34.6,8085.370070099666,0,0,0,668.7779541015625,0
932,77700.0,202100.0,279800.0,272,EDEN PRAIRIE,1988,2324.00079035,TOWNHOUSE,43.0,3175.645326995183,0,0,52,126.57012939453125,0
933,126000.0,160400.0,286400.0,0621,SHOREVIEW,1965,20298.96,Res 1 unit,39.7,2659.3626680620664,184,281,331,234.0,0
934,63100.0,209900.0,273000.0,001,MINNEAPOLIS,1918,5509.30198839,RESIDENTIAL,37.4,7103.276096582134,4,71,167,192.0,0
935,1000.0,128600.0,129600.0,0624,VADNAIS HEIGHTS,1986,,Res 1 unit,51.3,2925.7971157310158,134,188,381,36.0,2
936,140000.0,270000.0,410000.0,284,PLYMOUTH,1973,24534.10959484,RESIDENTIAL,43.4,2459.6865664624365,92,218,225,162.111083984375,5
937,51400.0,170600.0,222000.0,0621,MOUNDS VIEW,1964,13198.68,Res 1 unit,30.7,5170.6946045115255,183,151,372,327.371337890625,0
938,16200.0,157300.0,173500.0,001,MINNEAPOLIS,1950,5936.94431675,RESIDENTIAL,29.3,10145.97889954259,115,381,119,225.93804931640625,7
939,107000.0,250000.0,357000.0,284,PLYMOUTH,1999,8398.84092433,RESIDENTIAL-ZERO LOT LINE,57.0,1444.4111013544941,67,101,533,198.09088134765625,0
